,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
8480,2020-07-19,DE-BW,58.117321999999994,14988206.120407,2306398.517217,19.80746800000003,1.9e-05,45.874047,1.6221299999999998
8481,2020-07-19,DE-BY,66.854159,15098208.489898998,2290766.6252099997,19.25729800000005,0.000995,42.493933,1.4740950000000002
8482,2020-07-19,DE-HB,67.914636,8680539.358974,2432914.141026,21.174519000000032,0.000771,35.153846,2.975641
8483,2020-07-19,DE-HE,55.830328,12173591.597258,2353521.79233,20.558947000000046,2.1e-05,39.552797,2.009071
8484,2020-07-19,DE-HH,66.571306,7720189.140152001,2428590.935606,21.272348000000022,9.6e-05,35.136364,2.6020830000000004
8485,2020-07-19,DE-MV,66.36668,12939728.11338,2427181.441253,22.06854500000003,0.0008029999999999999,29.132277000000002,2.074121
8486,2020-07-19,DE-NI,65.837585,10053797.142544,2417024.828399,20.967914000000007,0.000576,30.593814000000002,2.549848
8487,2020-07-19,DE-NW,60.1238,11529514.973405,2388748.142833,21.3236,0.00016999999999999999,39.298625,2.482393
8488,2020-07-19,DE-RP,50.855075,12816774.400635,2349786.706862,21.562948000000006,6e-06,43.957159999999995,1.9726279999999998
8489,2020-07-19,DE-SH,72.434905,6983289.19437,2431197.581434,20.286031000000037,0.000637,29.181859000000003,2.841445
8490,2020-07-19,DE-SL,50.76344,14205605.942935001,2351447.8125,21.781904999999995,0.0,48.081522,1.8479169999999998
8491,2020-07-19,DE-SN,64.921318,17583939.993209,2355903.131685,20.991060000000004,0.001471,36.602716,1.79893
8492,2020-07-19,DE-ST,54.300951,15245101.210370999,2403323.29395,22.607185000000015,8.4e-05,32.541376,1.945389
8493,2020-07-19,DE-TH,57.303523999999996,14319629.886775,2338031.729305,20.750908000000038,0.00023199999999999997,35.970029,1.8980669999999997
8532,2020-07-20,DE-BB,72.310771,9828394.166206,2420507.7094529998,19.316025000000025,0.007917,31.510921000000003,2.730208
8533,2020-07-20,DE-BE,69.121998,10497334.853147,2424991.646853,20.19586300000003,0.008921,39.629371,3.24021
8534,2020-07-20,DE-BW,55.565276000000004,16084335.017102,2307305.972383,21.21108300000003,3.4e-05,45.978276,2.04395
8535,2020-07-20,DE-BY,62.116372999999996,15227251.409091,2291839.612795,20.542329000000052,0.000323,44.186296,2.088007
8536,2020-07-20,DE-HB,68.633493,14025060.24359,2442195.346154,17.421470000000056,0.0024170000000000003,42.435897,4.501709
8537,2020-07-20,DE-HE,65.126976,14129403.409781,2357395.630233,18.401699000000065,0.00043,37.539459,2.990811
8538,2020-07-20,DE-HH,69.132068,12209576.272727,2435595.429924,16.95312400000006,0.00314,35.909091,3.6664769999999995
8539,2020-07-20,DE-MV,74.439137,9743645.935689999,2429867.648964,17.419647999999995,0.005379,26.876257,3.532255
8540,2020-07-20,DE-NI,70.674563,11440065.192982001,2425054.319079,16.855649000000028,0.002532,35.700647,3.270542
8541,2020-07-20,DE-NW,68.126359,13001933.093644,2397122.249718,17.02794399999999,0.0007480000000000001,35.511382,2.779117
8542,2020-07-20,DE-RP,62.481075,13093465.209836999,2354063.476299,18.999000000000024,0.000314,42.997223,3.147678
8543,2020-07-20,DE-SH,70.946169,14118236.063003,2438244.094839,16.275661000000014,0.0019210000000000002,37.843164,4.070489
8544,2020-07-20,DE-SL,55.16989399999999,15526539.970108999,2354351.362092,20.91085700000002,0.000404,48.532609,3.320992
8545,2020-07-20,DE-SN,67.395492,12847785.850594,2356793.217317,20.220978000000002,0.003013,35.596773999999996,3.192238
8546,2020-07-20,DE-ST,68.58946800000001,11939459.342221001,2406820.150055,18.60767500000003,0.004795000000000001,30.347921999999997,3.021413
8547,2020-07-20,DE-TH,66.05893,15136707.013321,2340386.4149619997,18.552602000000036,0.00155,36.657469,3.1852110000000002
8586,2020-07-21,DE-BB,59.410722,13230501.790359,2432249.733241,17.132093999999995,8.6e-05,41.354005,2.885336
8587,2020-07-21,DE-BE,56.285227,13112119.916083999,2437003.0699299998,18.045807000000025,2.1e-05,42.468531,3.422086
8588,2020-07-21,DE-BW,59.261207999999996,17001214.676912,2315021.128091,19.901575000000037,0.000808,46.966027000000004,2.3934189999999997
8589,2020-07-21,DE-BY,62.81155,15516234.563973,2298690.336911,19.758422999999993,0.001506,46.069236,2.308897
8590,2020-07-21,DE-HB,69.593056,12236848.102564,2451091.4423080003,15.639904000000001,0.000865,37.653846,3.6735580000000003
8591,2020-07-21,DE-HE,54.486714,19052817.952205,2366999.426639,17.12867300000005,2.2e-05,46.044461,2.839277
8592,2020-07-21,DE-HH,72.205777,13972245.045455,2444979.982955,14.558267,0.00046399999999999995,32.856061,3.17803
8593,2020-07-21,DE-MV,68.935806,12216983.295946,2440214.422051,15.182626000000027,0.0007570000000000001,31.954587,3.8026199999999997
8594,2020-07-21,DE-NI,67.147161,12441103.458333,2434481.018092,15.257878000000005,0.000543,38.417863,2.904931
8595,2020-07-21,DE-NW,62.03555600000001,13310621.490872,2406463.860548,15.618270000000052,0.00010800000000000001,43.875592,2.387104
8596,2020-07-21,DE-RP,50.474967,22209623.11067,2363578.5685240002,17.80512200000004,0.0,46.936136,3.0704849999999997
8597,2020-07-21,DE-SH,72.553173,14701500.941019,2446742.121314,14.654994000000045,0.000682,32.56345,3.575389
8598,2020-07-21,DE-SL,45.356747999999996,22840843.684783,2364101.588995,19.389335000000017,0.0,47.570652,3.3765739999999997
8599,2020-07-21,DE-SN,58.261262,10158975.668294,2367336.795416,17.701999000000058,0.000713,39.661715,2.501512
8600,2020-07-21,DE-ST,55.12625799999999,11054258.685730001,2418185.661364,17.121741000000043,7.4e-05,41.888194,2.847983
8601,2020-07-21,DE-TH,56.198989000000005,11933407.282825999,2350232.620243,17.085289999999986,0.000559,42.698382,2.667529
8640,2020-07-22,DE-BB,58.485812,11285693.594025,2432289.453678,16.721349000000032,0.000305,36.722069,2.47949
8641,2020-07-22,DE-BE,54.787791000000006,10257623.524476,2437131.484266,17.630475000000047,0.000252,40.538462,3.0717950000000003
8642,2020-07-22,DE-BW,52.98389399999999,17920131.627917998,2313045.886873,19.72704600000003,0.000801,46.109083,2.00104
8643,2020-07-22,DE-BY,56.568898,19277151.705387,2297887.921296,18.889212999999984,0.0019649999999999997,46.027004999999996,1.77825
8644,2020-07-22,DE-HB,67.049199,9442852.576923,2450117.9326919997,15.911593000000039,0.0005,35.205128,3.319979
8645,2020-07-22,DE-HE,51.937769,18194086.605409,2364694.8138200003,17.34040200000004,0.00011200000000000001,44.494257,2.212165
8646,2020-07-22,DE-HH,69.65034399999999,9379134.25,2444384.032197,14.984096000000022,0.000508,34.651515,2.5079860000000003
8647,2020-07-22,DE-MV,68.78088699999999,12231996.894544,2440448.015087,15.054930000000013,0.000625,27.469064000000003,3.083453
8648,2020-07-22,DE-NI,66.04710899999999,9315994.960525999,2433258.1140349996,15.374991000000023,0.000434,34.387565,2.37712
8649,2020-07-22,DE-NW,61.754425,11207139.419315,2403993.027102,15.801095000000032,0.000113,40.856435,2.049083
8650,2020-07-22,DE-RP,48.866759,20780073.940103,2360338.243257,18.204645000000028,0.0,46.306624,2.679945
8651,2020-07-22,DE-SH,71.317347,10873660.832887,2446947.538762,14.686004000000025,0.000554,31.360143,2.524512
8652,2020-07-22,DE-SL,41.729189,22196598.380435,2360701.386549,19.907349000000067,0.0,46.880435,3.267889
8653,2020-07-22,DE-SN,53.827907999999994,16850397.656620998,2367189.438986,16.775971000000027,2e-06,43.427419,2.1773290000000003
8654,2020-07-22,DE-ST,56.871028,9755478.319051,2417401.244299,16.874420000000043,0.00044500000000000003,36.695476,2.219204
8655,2020-07-22,DE-TH,54.190186,17481696.323501002,2348973.001903,16.73716300000001,0.000101,42.642245,2.147891
8694,2020-07-23,DE-BB,58.902779,10572921.580279,2420837.619508,17.491232000000025,0.0007019999999999999,35.760482,1.767448
8695,2020-07-23,DE-BE,56.705101,10506608.797203,2425585.019231,18.27896400000003,0.001131,39.811189,2.068619
8696,2020-07-23,DE-BW,53.232025,19722719.16293,2303794.97192,19.80705899999998,0.000604,45.640166,2.066893
8697,2020-07-23,DE-BY,58.797439000000004,17975719.744108,2287855.691077,19.109229000000028,0.0012369999999999998,45.040804,1.924983
8698,2020-07-23,DE-HB,62.126977000000004,13189458.782050999,2434966.269231,18.48990500000002,2e-06,35.641026000000004,2.689423
8699,2020-07-23,DE-HE,50.794018,19190504.367173,2353498.771397,18.602850000000046,1e-06,44.78066,2.125295
8700,2020-07-23,DE-HH,61.391445999999995,16943448.386364,2430647.179924,17.810416000000032,0.0,39.136364,2.008996
8701,2020-07-23,DE-MV,61.055158999999996,16187534.657726001,2428391.5322310003,17.073028000000022,0.00016,40.17007,2.2660419999999997
8702,2020-07-23,DE-NI,60.62089399999999,16671926.936404001,2418907.841009,17.91280899999998,1.8e-05,36.758403,2.045704
8703,2020-07-23,DE-NW,56.866377,19546140.040342998,2390328.201882,18.15565700000002,0.0,44.240252000000005,1.6528939999999999
8704,2020-07-23,DE-RP,47.845163,20021064.13804,2349831.7425619997,19.310243000000014,0.0,45.223721000000005,2.014703
8705,2020-07-23,DE-SH,68.911078,9444620.692917999,2432545.290438,16.165503,0.000595,28.961572999999998,2.503124
8706,2020-07-23,DE-SL,45.567165,19051147.005435,2351186.591712,19.998835000000042,0.0,45.625,2.312138
8707,2020-07-23,DE-SN,57.14560600000001,10638451.557088,2356365.416702,17.038887000000045,0.00028,39.640917,2.108225
8708,2020-07-23,DE-ST,54.13700600000001,15019976.663295,2405474.124494,18.296668000000068,0.000262,39.158514000000004,1.8786180000000001
8709,2020-07-23,DE-TH,54.794501000000004,11201795.150333,2337796.4161509997,17.64926200000002,7.3e-05,42.715984999999996,2.112147
8748,2020-07-24,DE-BB,54.5938,14144625.596660998,2406117.733116,20.142803000000015,0.00044400000000000006,30.784333,3.4038769999999996
8749,2020-07-24,DE-BE,53.098135,14078887.300699,2410675.585664,20.872316000000012,0.000233,39.293706,4.119987999999999
8750,2020-07-24,DE-BW,58.256751,9202235.978103,2299010.761266,19.059436000000005,0.001782,35.337416,2.343968
8751,2020-07-24,DE-BY,61.048609,10647957.186027,2281667.0439810003,18.99963900000006,0.002625,34.807399,2.40415
8752,2020-07-24,DE-HB,72.723184,6992854.576923,2421313.746795,18.77301700000004,0.003553,31.846154,3.940385
8753,2020-07-24,DE-HE,51.220344,14472364.683587,2343818.4308080003,20.440178000000003,4.2e-05,37.339014,2.8252610000000002
8754,2020-07-24,DE-HH,70.688604,7925639.583333001,2415615.604167,18.254950000000008,0.002977,33.280303,3.7303660000000005
8755,2020-07-24,DE-MV,64.514832,7180105.725997999,2412181.548842,18.32800800000001,0.002297,21.906126,4.305722
8756,2020-07-24,DE-NI,68.566707,10176524.299341999,2405671.672697,18.692133000000013,0.002502,30.210983000000002,3.495084
8757,2020-07-24,DE-NW,64.597844,12231582.200023,2379923.817951,19.106786,0.0013800000000000002,35.835474,3.0339549999999997
8758,2020-07-24,DE-RP,53.925362,10727914.061484,2342044.200417,20.092345000000023,0.00025699999999999996,38.360968,2.7632830000000004
8759,2020-07-24,DE-SH,76.363457,9819714.802055,2416788.632373,17.09464900000006,0.0021739999999999997,29.881590999999997,4.558004
8760,2020-07-24,DE-SL,56.281216,9281383.755435001,2344665.222826,19.677661,3.2e-05,42.375,2.749434
8761,2020-07-24,DE-SN,53.448389,18247521.694397,2344787.1304119998,19.96008900000004,7.4e-05,35.871392,2.813964
8762,2020-07-24,DE-ST,54.164685,14827027.272894,2391512.1636630003,20.263318000000027,0.00037,27.647297,3.518607
8763,2020-07-24,DE-TH,52.496725,16170422.00999,2327156.599429,19.97590600000001,1.4000000000000001e-05,35.065652,3.120175
8802,2020-07-25,DE-BB,64.303838,10866827.391414,2410486.797828,20.087256000000025,0.000434,29.772784,1.845231
8803,2020-07-25,DE-BE,63.005128000000006,11038367.986014,2415178.895105,20.59108200000003,0.00041600000000000003,33.615384999999996,2.0219110000000002
8804,2020-07-25,DE-BW,56.807036,12393342.067945,2299705.396291,20.767702999999983,0.000202,42.45297,2.249325
8805,2020-07-25,DE-BY,60.413903000000005,13576417.644780999,2284392.4210860003,19.843403000000023,0.000414,40.313109999999995,2.191052
8806,2020-07-25,DE-HB,78.767201,10557478.846153999,2421113.400641,19.04877700000003,0.0018,29.769231,3.796367
8807,2020-07-25,DE-HE,57.093711,8375294.595406,2344794.464617,20.798291000000063,0.00044500000000000003,32.374213,2.6888080000000003
8808,2020-07-25,DE-HH,75.350631,10587587.522727,2417568.306818,18.74933500000003,0.001074,30.159090999999997,3.070076
8809,2020-07-25,DE-MV,71.085297,9763899.486285001,2417463.901478,18.515927999999974,0.000675,24.152393,2.465122
8810,2020-07-25,DE-NI,76.18857,9223028.713267999,2405918.430921,18.94133800000003,0.0020280000000000003,26.969386,3.07756
8811,2020-07-25,DE-NW,71.49851600000001,5255786.385621,2378115.416554,19.391321000000005,0.002601,29.564571,3.045836
8812,2020-07-25,DE-RP,61.271139,8945488.707061,2341323.802162,20.37650100000002,0.0014,32.063864,2.518159
8813,2020-07-25,DE-SH,79.905307,9318797.873101,2419075.889075,17.71085000000005,0.001157,24.274352,2.9514150000000003
8814,2020-07-25,DE-SL,62.913869999999996,10413305.80163,2343677.741168,20.427835000000016,0.001731,37.875,2.284364
8815,2020-07-25,DE-SN,60.150262,13018324.062818,2348018.034699,20.322923000000003,0.000314,35.44652,2.1054009999999996
8816,2020-07-25,DE-ST,61.505052,10362555.057374,2394520.400791,20.736135000000047,0.000554,29.308202,2.22211
8817,2020-07-25,DE-TH,57.115196,12075570.580875,2329426.826475,20.37636200000003,0.000218,35.548049,2.628923
8856,2020-07-26,DE-BB,78.86984100000001,5188444.832162,2409193.515127,18.57692800000001,0.004982,26.493848999999997,2.554894
8857,2020-07-26,DE-BE,81.517219,5458720.223776001,2413703.5576919997,18.401541000000066,0.0062369999999999995,34.209790000000005,2.7838
8858,2020-07-26,DE-BW,69.36717,10846318.523226,2301796.070603,19.32592200000005,0.0079,35.39658,3.194301
8859,2020-07-26,DE-BY,78.279321,8448209.087542,2286200.998737,17.73771099999999,0.008971999999999999,32.019867,2.560916
8860,2020-07-26,DE-HB,75.652725,10078648.076923,2420291.198718,19.33029300000004,0.011958,36.794872,4.572329
8861,2020-07-26,DE-HE,68.681216,9793814.429789,2345245.478511,19.25041200000004,0.010675,31.021489000000003,3.652683
8862,2020-07-26,DE-HH,79.058868,5428568.587121,2415855.149621,18.482929000000013,0.011275,31.674242,3.394886
8863,2020-07-26,DE-MV,79.674132,5256496.219598,2415121.5129529997,18.45531900000003,0.004721,21.188052,2.890412
8864,2020-07-26,DE-NI,76.09180400000001,9969309.377193,2405132.584978,18.717509000000007,0.010611,34.71264,3.771343
8865,2020-07-26,DE-NW,73.450358,11356140.506649,2379075.8415599996,18.68106700000004,0.012032,36.7167,3.8091470000000003
8866,2020-07-26,DE-RP,67.199519,9760213.332804,2342908.117414,19.243290000000002,0.006772,33.206664,3.860882
8867,2020-07-26,DE-SH,81.94001999999999,7314648.7071050005,2416989.302391,17.717308000000003,0.010703,30.367292,4.247786
8868,2020-07-26,DE-SL,69.477774,9673853.127717,2345778.19837,18.861279000000025,0.004521,33.103260999999996,4.0553669999999995
8869,2020-07-26,DE-SN,75.131951,4564321.763476,2348433.581388,18.513023000000032,0.006023,28.495756,3.475249
8870,2020-07-26,DE-ST,74.10676099999999,6542444.433983,2393375.0537880003,19.06930699999998,0.006176,29.429202000000004,2.9525759999999996
8871,2020-07-26,DE-TH,71.84651099999999,8245685.132017,2329350.139034,18.57735200000002,0.006706,31.081351,3.750605
8910,2020-07-27,DE-BB,67.70926899999999,9753672.862039,2418314.8433970003,20.150060999999994,0.00042199999999999996,28.945518,2.0031779999999997
8911,2020-07-27,DE-BE,68.75186500000001,9436230.230769001,2422987.316434,20.476541000000054,0.000517,36.678321999999994,2.340414
8912,2020-07-27,DE-BW,57.836062,19706232.171481,2303085.670441,21.926627999999994,8e-06,44.552115,2.5375389999999998
8913,2020-07-27,DE-BY,66.685461,17840799.991582002,2289922.546507,20.115431,7.900000000000001e-05,40.793719,2.175391
8914,2020-07-27,DE-HB,73.580288,4098567.5,2426230.4903849997,18.370353000000023,0.0021809999999999998,34.051282,3.235737
8915,2020-07-27,DE-HE,61.331564,10133856.15302,2348245.394313,20.177786000000026,0.00109,26.373842,2.803281
8916,2020-07-27,DE-HH,74.2042,3907755.706439,2424080.960227,18.237721000000022,0.00255,35.727273,2.5657200000000002
8917,2020-07-27,DE-MV,75.485721,8127621.077111,2425841.1991009996,18.381111000000033,0.0009630000000000001,21.302042,2.322699
8918,2020-07-27,DE-NI,73.48017800000001,4888808.469298,2410983.683662,18.03553900000003,0.0019379999999999998,28.408395000000002,2.808335
8919,2020-07-27,DE-NW,66.517545,7069111.128352,2380890.080741,19.315134,0.002026,35.770115000000004,2.7097759999999997
8920,2020-07-27,DE-RP,53.56580699999999,14993935.420070998,2343181.8162439996,21.760737000000006,0.000258,38.571995,3.050471
8921,2020-07-27,DE-SH,76.708473,3862622.0235699997,2425868.6757150004,17.62318300000004,0.003629,23.38874,3.284246
8922,2020-07-27,DE-SL,52.124468,18169066.331522,2345015.178668,22.474095000000034,8e-06,45.138587,3.455707
8923,2020-07-27,DE-SN,61.20861,10867632.557937,2355201.106749,20.55788799999999,0.000675,32.205433,2.327143
8924,2020-07-27,DE-ST,64.942701,7353914.57705,2401247.411364,19.832713000000012,0.000758,24.294960999999997,2.307874
8925,2020-07-27,DE-TH,61.997234,9720438.126784,2335206.5312799998,19.775897000000043,0.001015,25.714558,2.8372319999999998
8964,2020-07-28,DE-BB,56.07258,12269012.498619,2405057.389468,22.347643000000062,0.00038199999999999996,32.129048,3.966675
8965,2020-07-28,DE-BE,55.59501899999999,12259611.090909,2409648.166084,22.670100000000048,0.000505,39.034965,4.509994
8966,2020-07-28,DE-BW,56.46474499999999,15758964.047839,2301172.07875,22.34208000000001,0.001546,40.066328000000006,3.941236
8967,2020-07-28,DE-BY,61.916396999999996,16270130.181818,2284063.2150669997,22.11102599999998,0.003312,40.243041,3.4590059999999996
8968,2020-07-28,DE-HB,67.902457,10557183.461538,2420139.791667,18.381304,0.000749,34.474359,5.657425
8969,2020-07-28,DE-HE,54.263527,12033897.987773,2344813.2525009997,20.860113000000013,0.00016,35.331234,4.087404
8970,2020-07-28,DE-HH,67.496654,12514977.340909,2414208.935606,18.33444000000003,0.000301,34.55303,4.673516
8971,2020-07-28,DE-MV,67.371418,12448258.058214,2411373.258229,19.398687000000052,0.001336,31.069186,4.461796
8972,2020-07-28,DE-NI,65.805549,11691647.910088,2404847.961075,18.573264999999992,0.000731,32.856557,4.808289
8973,2020-07-28,DE-NW,61.005072999999996,9086731.377507001,2380525.196755,19.065920000000062,0.000712,35.785891,4.5917
8974,2020-07-28,DE-RP,53.00224300000001,11521860.457358,2343797.891214,20.722077000000013,0.000122,37.888933,4.487998999999999
8975,2020-07-28,DE-SH,70.566738,13558368.264522,2414592.712578,17.402175999999997,0.000672,32.823056,5.866769000000001
8976,2020-07-28,DE-SL,55.706306999999995,10520730.532608999,2347031.0883150003,20.455944000000045,0.000223,36.236413,4.899547
8977,2020-07-28,DE-SN,50.220416,12999191.603141,2344431.0240869997,23.404236000000026,9.8e-05,29.273345000000003,4.590054
8978,2020-07-28,DE-ST,55.089287,13119548.008091,2390843.275745,21.79617200000007,0.000135,33.257448,4.350314
8979,2020-07-28,DE-TH,55.13388199999999,12986864.034253,2327478.551618,21.631260000000054,7.099999999999999e-05,32.170790000000004,4.426292
9018,2020-07-29,DE-BB,54.952589,11238219.656289,2423007.8204240003,18.265375000000006,3.9e-05,33.354507,3.875599
9019,2020-07-29,DE-BE,53.048106000000004,10074091.601399,2427888.812937,18.69872300000003,1e-05,39.972028,4.422465
9020,2020-07-29,DE-BW,50.874787,20280523.45297,2312220.088225,19.90630600000003,4.2e-05,45.243818,2.0271630000000003
9021,2020-07-29,DE-BY,57.43119,18028578.975589,2296303.013047,19.608157000000006,0.000754,42.877231,2.109609
9022,2020-07-29,DE-HB,64.16356800000001,10034309.910256,2438461.246795,16.539690000000007,0.000375,30.910256,6.079594
9023,2020-07-29,DE-HE,54.705897,17353972.327898998,2360528.3602259997,17.864225999999974,2.1e-05,40.346795,2.816866
9024,2020-07-29,DE-HH,65.15824,8884244.882576,2431962.755682,16.111460000000022,0.000556,31.083333000000003,5.175852
9025,2020-07-29,DE-MV,64.259028,9430671.947577,2428088.2833740003,16.285433000000012,0.00042300000000000004,23.069186,5.289146
9026,2020-07-29,DE-NI,62.901899,9555029.502193,2423072.214912,16.32763700000004,0.000262,30.626164000000003,4.745161
9027,2020-07-29,DE-NW,59.939949,10229324.026256,2397266.680696,16.890258000000017,6.1e-05,37.860717,3.268647
9028,2020-07-29,DE-RP,52.349726000000004,20024549.428005,2357546.131793,18.29177500000003,1.7e-05,43.896865999999996,2.256383
9029,2020-07-29,DE-SH,73.371872,10623284.103887,2431817.429736,15.104379000000051,0.001137,23.527256,6.087398
9030,2020-07-29,DE-SL,51.485632,21736268.842391,2359552.007473,18.22131200000001,0.0,45.301629999999996,2.3206860000000002
9031,2020-07-29,DE-SN,51.044106,18336014.110781,2360785.896222,19.209254999999985,2.4e-05,41.157895,3.2999400000000003
9032,2020-07-29,DE-ST,53.843987,13737552.149136,2409203.815097,18.156352000000027,1.1e-05,36.044502,3.933729
9033,2020-07-29,DE-TH,54.11715600000001,18144540.692674,2343796.317436,18.036854000000005,2e-06,41.056613,3.3216339999999995
9072,2020-07-30,DE-BB,55.41954499999999,17749728.434848,2429769.664951,17.51410000000004,1.9e-05,38.41401,2.78357
9073,2020-07-30,DE-BE,54.014627000000004,18776172.643357,2434659.958042,18.096619000000032,4.9e-05,40.846154,3.192628
9074,2020-07-30,DE-BW,44.773509999999995,22132464.390109,2312098.181361,21.757577000000026,0.0,44.956783,1.6956060000000002
9075,2020-07-30,DE-BY,54.973902,20910745.705387,2297377.006944,20.91803900000002,3.8e-05,43.984891999999995,1.5121200000000001
9076,2020-07-30,DE-HB,64.737981,14079866.410256,2446435.099359,17.00079900000003,1.3000000000000001e-05,35.564103,2.781784
9077,2020-07-30,DE-HE,50.254749,20803182.034087,2362400.261764,19.87352900000002,0.0,40.465728000000006,1.897372
9078,2020-07-30,DE-HH,67.021403,9998135.204545,2441102.094697,16.019157000000007,1.1e-05,33.977273,2.889394
9079,2020-07-30,DE-MV,66.167689,8983772.729198,2436866.013106,15.836887999999988,0.000151,28.838769,4.191185
9080,2020-07-30,DE-NI,63.492568999999996,16051908.941885998,2429799.556469,16.655461000000003,7.000000000000001e-06,36.748619,2.231463
9081,2020-07-30,DE-NW,55.771533,19645717.805274,2399599.2195180003,18.72509100000002,0.0,40.853054,1.6780110000000001
9082,2020-07-30,DE-RP,45.025259999999996,21522250.015073,2357453.88804,21.154179999999997,0.0,44.038477,1.911288
9083,2020-07-30,DE-SH,70.862814,8109987.800714999,2442500.952748,15.823571000000015,9.8e-05,30.773905,3.997583
9084,2020-07-30,DE-SL,41.612874,22041949.875,2358124.648777,21.959295000000054,0.0,45.089674,2.420845
9085,2020-07-30,DE-SN,49.091219,20464927.989813,2365388.265811,18.97131600000006,0.0,39.823854,2.171663
9086,2020-07-30,DE-ST,53.140719999999995,19655915.602427,2415025.758827,17.96638999999999,1e-06,39.853255,2.390476
9087,2020-07-30,DE-TH,51.015923,20555501.802093,2347195.336584,19.04139200000003,0.0,40.505233000000004,2.0862529999999997
9126,2020-07-31,DE-BB,56.04418100000001,20058039.127793,2426376.287786,19.38143100000002,0.0,39.884007000000004,2.401063
9127,2020-07-31,DE-BE,53.681964,20163423.524476,2431130.167832,20.319724000000065,0.0,40.979021,2.760897
9128,2020-07-31,DE-BW,44.661804,21427772.30275,2306857.0670209997,24.923176000000012,1.8e-05,44.418073,1.754311
9129,2020-07-31,DE-BY,52.619827,20596725.787879,2292953.0753369997,23.185408999999993,7.6e-05,43.825839,1.582645
9130,2020-07-31,DE-HB,63.139102,18852652.564103,2440293.7147439998,20.851550999999972,0.0,38.461538,2.275588
9131,2020-07-31,DE-HE,45.405183,21300311.174509,2356287.2400889997,23.448639000000014,0.0,41.445721,1.955023
9132,2020-07-31,DE-HH,63.070423,18644507.909091,2437169.975379,19.31206100000003,0.0,38.0,1.800316
9133,2020-07-31,DE-MV,68.51862,18526614.716854997,2435497.323834,17.47267099999999,1e-06,37.392868,3.1055900000000003
9134,2020-07-31,DE-NI,60.197887,19633000.447368,2423585.294956,20.682999999999993,0.0,39.189522,1.913591
9135,2020-07-31,DE-NW,48.021337,21068156.617534,2391024.037638,23.801825000000008,0.0,41.025693,2.4290540000000003
9136,2020-07-31,DE-RP,38.156159,21909794.209441,2350463.780841,25.25888200000003,0.0,43.379215,2.117154
9137,2020-07-31,DE-SH,71.157012,17966367.794459,2440410.736819,17.835478000000023,0.0,34.955317,2.102305
9138,2020-07-31,DE-SL,33.880265,22189373.228260998,2351044.961277,26.178326000000027,0.0,44.997283,2.764017
9139,2020-07-31,DE-SN,49.230571000000005,20180375.330220997,2361608.674342,20.07833500000004,0.0,41.098048,2.1378220000000003
9140,2020-07-31,DE-ST,51.709896,20020802.401618,2410586.625046,20.815323000000035,0.0,39.335784999999994,1.8375669999999997
9141,2020-07-31,DE-TH,47.185488,20802894.467173997,2342669.8471689997,21.522950000000037,0.0,41.625119,2.058421
9180,2020-08-01,DE-BB,51.96328,17928231.817474,2419052.70054,21.941326000000004,0.000218,40.696711,2.486242
9181,2020-08-01,DE-BE,50.062265999999994,18066725.72028,2423715.5944060003,22.757812000000058,0.00014199999999999998,40.979021,2.8805650000000003
9182,2020-08-01,DE-BW,52.554165000000005,15155968.437485998,2302862.558239,24.723322999999993,0.00145,41.431477,2.508464
9183,2020-08-01,DE-BY,55.606828,18412038.262626,2286892.273359,23.97589800000003,0.0005059999999999999,44.967403999999995,2.093328
9184,2020-08-01,DE-HB,65.115649,8377662.410255999,2429539.592949,22.35929900000002,0.001233,32.769231,3.8934830000000002
9185,2020-08-01,DE-HE,56.000514,11511811.506299,2349625.100963,23.47389000000004,0.00217,34.397925,2.262282
9186,2020-08-01,DE-HH,62.260920999999996,9150638.25,2426406.657197,21.998107000000005,0.005111,33.681818,3.288478
9187,2020-08-01,DE-MV,64.48125,16754710.211216,2428023.587169,20.35689700000006,0.000819,37.687595,2.875624
9188,2020-08-01,DE-NI,65.977388,9978991.892544,2413861.470943,21.99875400000002,0.001213,30.520751,2.927239
9189,2020-08-01,DE-NW,63.155381999999996,11242861.178161,2385197.686782,23.284682000000032,0.003322,38.280595,2.607148
9190,2020-08-01,DE-RP,58.71631800000001,10622212.462911999,2346103.413328,23.73721900000004,0.007116,37.783023,2.118586
9191,2020-08-01,DE-SH,69.97659399999999,10813831.131814,2429240.749777,20.34261700000002,0.0030510000000000003,27.263628000000004,3.671669
9192,2020-08-01,DE-SL,55.887942,12104536.149457,2347702.822011,24.68562400000002,0.00502,40.877717,2.553589
9193,2020-08-01,DE-SN,44.594689,19867754.332767002,2353975.8147279997,22.99775900000003,0.00015,41.55348,2.248507
9194,2020-08-01,DE-ST,50.655745,16225438.415962,2401183.1090470003,23.776689000000033,0.000375,38.456786,2.432604
9195,2020-08-01,DE-TH,51.445631,17826503.52902,2334360.190771,23.952323000000035,0.00031299999999999996,38.092769,2.50621
9234,2020-08-02,DE-BB,73.214233,4627618.493472001,2411489.107394,20.13662000000005,0.00519,24.887271,2.0468029999999997
9235,2020-08-02,DE-BE,70.921532,4480358.118881,2416074.984266,20.718534000000034,0.002949,35.111888,2.352477
9236,2020-08-02,DE-BW,77.952558,4742637.738445,2301175.79495,19.713565000000017,0.010028,27.228565000000003,2.481346
